NIH Spending Categorization,Project Terms,Project Title,Public Health Relevance,Administering  IC,Application ID,Award Notice Date,FOA,Project Number,Type,Activity,IC,Serial Number,Support Year,Suffix,Program Official Information ,Project Start Date,Project End Date,Study Section,Subproject Number ,Contact PI  Person ID,Contact PI / Project Leader,Other PI or Project Leader(s),Congressional District,Department,DUNS Number,FIPS,Latitude,Longitude,Organization ID (IPF),Organization Name,Organization City,Organization State,Organization Type,Organization Zip,Organization Country,ARRA Indicator,Budget Start Date,Budget End Date,CFDA Code,Funding Mechanism,FY,Funding IC,FY Direct Costs,FY Indirect Costs,FY Total Cost by IC,FY Total Cost (Sub Projects),
No NIH Category available.,"","NEUROPHYSIOLOGY WORKSTATION",n/a,"NINDS","2270246","28-APR-1994","",1R43NS032224-01A1,1,R43,NS,032224,01,A1,Unavailable,"1-MAY-1994","31-OCT-1994","Special Emphasis Panel (ZRG1-BPO (01)B)",,"1959200","KIRILLOV, ALEXANDRE B",Not Applicable,"05","Unavailable","957857782","US","36.095081","-80.241289","2975801","BIOGRAPHICS, INC.","WINSTON SALEM","NC","Domestic For-Profits","27101-4046","UNITED STATES", ,"1-MAY-1994","31-OCT-1994","",SBIR-STTR,1994,NINDS,,,51000,
No NIH Category available.,"","NEUROGENESIS AND CELL DEATH IN TELECEPHALON",n/a,"NINDS","2267951","21-SEP-1994","",7R01NS029843-03,7,R01,NS,029843,03,,Unavailable,"30-SEP-1991","31-DEC-1996","Neurology B Subcommittee 2 (NEUB-2) ",,"1878372","KIRN, JOHN R",Not Applicable,"03","BIOLOGY","145683954","US","41.555712","-72.654774","9140901","WESLEYAN UNIVERSITY","MIDDLETOWN","CT","SCHOOLS OF ARTS AND SCIENCES","06459-3208","UNITED STATES", ,"26-SEP-1994","31-DEC-1996","",Research Projects,1994,NINDS,,,100925,
No NIH Category available.,"","TOXIN AND DRUG SITES IN CLONED BRAIN K+ CHANNELS",n/a,"NINDS","2267644","5-MAY-1995","",7R01NS029473-05,7,R01,NS,029473,05,,Unavailable,"1-MAY-1995","29-SEP-1995","Pharmacology Study Section (PHRA) ",,"1876197","KIRSCH, GLENN E",Not Applicable,"11","PHYSIOLOGY","077758407","US","41.505076","-81.609998","218601","CASE WESTERN RESERVE UNIVERSITY","CLEVELAND","OH","SCHOOLS OF MEDICINE","44106-1712","UNITED STATES", ,"1-MAY-1995","29-SEP-1995","",,1994,NINDS,,,127398,
No NIH Category available.,"brain metabolism;complementary DNA;drug interactions;drug receptors;electrophysiology;fresh water environment;inhibitor /antagonist;membrane potentials;molecular cloning;mutant;potassium channel;protein structure function;receptor binding;receptor expression;recombinant DNA;site directed mutagenesis;toxin;voltage /patch clamp;Xenopus oocyte;","TOXIN AND DRUG SITES IN CLONED BRAIN K+ CHANNELS",n/a,"NINDS","2267643","18-AUG-1994","",5R01NS029473-04,5,R01,NS,029473,04,,Unavailable,"30-SEP-1991","1-APR-1995","Pharmacology Study Section (PHRA) ",,"1876197","KIRSCH, GLENN E",Not Applicable,"07","PHYSIOLOGY","051113330","US","29.711148","-95.39695","481201","BAYLOR COLLEGE OF MEDICINE","HOUSTON","TX","SCHOOLS OF MEDICINE","77030-3411","UNITED STATES", ,"30-SEP-1994","1-APR-1995","",,1994,NINDS,,,41079,
No NIH Category available.,"amine oxidoreductase;blood flow measurement;brain injury;cats;cerebral ischemia /hypoxia;cyclic GMP;enzyme inhibitors;free radicals;nitric oxide;reperfusion;superoxide dismutase;superoxides;vasomotion;","ROLE OF NITRIC OXIDE IN CEREBRAL BLOOD FLOW CONTROL IN CEREBRAL ISCHEMIA",n/a,"NINDS","3760702","","",5P01NS020020-11,5,P01,NS,020020,11,,Unavailable,"","","",0007,"3299219","KIRSCH, JEFFREY R",Not Applicable,"07","Unavailable","001910777","US","39.329164","-76.617855","4134401","JOHNS HOPKINS UNIVERSITY","BALTIMORE","MD","Domestic Higher Education","21205-1832","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"","MYELIN MEMBRANE STRUCTURE--STABILITY AND PATHOLOGY",n/a,"NINDS","2263986","27-SEP-1995","",7R01NS020824-13,7,R01,NS,020824,13,,Unavailable,"1-JAN-1983","30-JUN-1996","Biophysical Chemistry Study Section (BBCB) ",,"1886564","KIRSCHNER, DANIEL A",Not Applicable,"05","BIOLOGY","956072490","US","42.649295","-71.31585","850905","UNIVERSITY OF MASSACHUSETTS LOWELL","LOWELL","MA","SCHOOLS OF ARTS AND SCIENCES","01854-3643","UNITED STATES", ,"1-AUG-1995","30-JUN-1996","",Research Projects,1994,NINDS,,,25196,
No NIH Category available.,"alternatives to animals in research;Anura;calcium flux;central nervous system;chemical stability;chemical structure function;Chondrichthyes;complement;cow;disease /disorder model;electron microscopy;evolution;experimental allergic encephalomyelitis;fish;freezing;gel electrophoresis;genetically modified animals;goldfish;heavy metals;human tissue;image processing;laboratory mouse;laboratory rabbit;laboratory rat;lipid bilayer membrane;membrane lipids;membrane proteins;membrane reconstitution /synthesis;membrane structure;molecular pathology;multiple sclerosis;myelin;myelin basic proteins;myelin proteolipid;myelinopathy;neurochemistry;Osteichthyes;peripheral nervous system;postmortem;SDS polyacrylamide gel electrophoresis;thermodynamics;tight junctions;Urodela;western blottings;X ray crystallography;","MYELIN MEMBRANE STRUCTURE--STABILITY AND PATHOLOGY",n/a,"NINDS","2263985","7-JUN-1994","",5R01NS020824-12,5,R01,NS,020824,12,,Unavailable,"1-JAN-1983","31-JUL-1995","Biophysical Chemistry Study Section (BBCB) ",,"1886564","KIRSCHNER, DANIEL A",Not Applicable,"08","Unavailable","076593722","US","42.340629","-71.094923","1504801","CHILDREN'S HOSPITAL BOSTON","BOSTON","MA","Independent Hospitals","02115-5724","UNITED STATES", ,"1-JUL-1994","31-JUL-1995","",,1994,NINDS,,,305503,
No NIH Category available.,"biological signal transduction;calcitonin gene related peptide;chloramphenicol acetyltransferase;cis trans isomerization;cyclic AMP;diencephalon;DNA;DNA binding protein;DNA footprinting;gene expression;genetic manipulation;genetic mapping;genetic promoter element;genetic regulation;genetic transcription;glucocorticoids;hormone regulation /control mechanism;laboratory rat;luciferin monooxygenase;neurons;neuropeptides;nucleic acid sequence;reporter genes;tissue /cell culture;transcription factor;transfection;yeasts;","REGULATION OF NEUROPEPTIDE GENE EXPRESSION",n/a,"NINDS","2259235","23-NOV-1993","",5K08NS001342-06,5,K08,NS,001342,06,,Unavailable,"1-DEC-1989","30-NOV-1994","Neurological Disorders Program Project Review B Committee (NSPB) ",,"1863369","KIRSCHNER, MARC WALLACE",Not Applicable,"01","NONE","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCIENCE UNIVERSITY","PORTLAND","OR","ORGANIZED RESEARCH UNITS","97239-3098","UNITED STATES", ,"1-DEC-1993","30-NOV-1994","",,1994,NINDS,,,84780,
No NIH Category available.,"aminoacid analog;cerebral cortex;chemical synthesis;Conifera;degenerative motor system disease;DNA damage;DNA methylation;electron microscopy;field study;folk medicine;gene expression;glycosides;high performance liquid chromatography;Japan;laboratory mouse;laboratory rat;mass spectrometry;neural degeneration;neurons;neuropharmacology;neurotoxins;nuclear magnetic resonance spectroscopy;Pacific Islands;physical separation;plant poisoning;plant poisons;spinal cord;tissue /cell culture;toxicant screening;","CHEMICAL TRIGGERS OF MOTOR-SYSTEM DISEASE",n/a,"NINDS","3760683","","",5P01NS019611-11,5,P01,NS,019611,11,,Unavailable,"","","",0004,"3266712","KISBY, GLENN E",Not Applicable,"01","Unavailable","096997515","US","45.499316","-122.688464","6297007","OREGON HEALTH AND SCIENCE UNIVERSITY","PORTLAND","OR","Domestic Higher Education","97239-3098","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"acetylcholine;autosomal dominant trait;bioenergetics;brain stem;central neural pathway /tract;cerebellar ataxia /dyskinesia;cognition disorders;dopamine;histopathology;human subject;human tissue;lipid metabolism;longitudinal human study;neural degeneration;neurochemistry;neuropsychological tests;neuropsychology;pathologic process;phospholipids;postmortem;psychophysiology;quality of life;swallowing;","NEUROBEHAVIOR; NEUROCHEMISTRY; AND NEUROPATHOLOGY OF OPC",n/a,"NINDS","2265774","29-SEP-1994","PA-92--48",2R01NS026034-07,2,R01,NS,026034,07,,Unavailable,"1-JUN-1988","31-AUG-1997","Special Emphasis Panel ()",,"1857753","KISH, STEPHEN JOHN",Not Applicable,n/a,"Unavailable","207855271","CA","43.70011","-79.4163","562101","CENTRE FOR ADDICTION AND MENTAL HEALTH","TORONTO","","Unavailable","M5S2S-1","CANADA", ,"30-SEP-1994","31-AUG-1995","",,1994,NINDS,,,88877,
No NIH Category available.,"alkaloids;antibiotics;beta glucosidases;biological products;blood group antigens;calcium binding protein;calcium metabolism;chemical structure function;conformation;drug design /synthesis /production;drug metabolism;ionophores;maltose;neurophysiology;neurotoxins;oligopeptides;oligosaccharides;organic chemicals;saxitoxin;stereoisomer;sucrose;","SYNTHETIC STUDIES ON COMPLEX NATURAL PRODUCTS",n/a,"NINDS","2262384","6-MAY-1994","",5R01NS012108-20,5,R01,NS,012108,20,,Unavailable,"1-JUN-1978","31-MAY-1995","Medicinal Chemistry Study Section (MCHA) ",,"1890995","KISHI, YOSHITO ",Not Applicable,"08","CHEMISTRY","082359691","US","42.373148","-71.118329","3212901","HARVARD UNIVERSITY","CAMBRIDGE","MA","SCHOOLS OF ARTS AND SCIENCES","02138-5319","UNITED STATES", ,"1-JUN-1994","31-MAY-1995","",,1994,NINDS,,,532886,
No NIH Category available.,"","SPHINGOLIPID METABOLISM AND BRAIN DEVELOPMENT",n/a,"NINDS","2262551","29-JUL-1994","",5R01NS013559-20,5,R01,NS,013559,20,,Unavailable,"25-SEP-1991","31-AUG-1996","Neurology B Subcommittee 1 (NEUB-1) ",,"1959503","KISHIMOTO, YASUO ",Not Applicable,"53","NEUROSCIENCES","804355790","US","32.881785","-117.236973","577507","UNIVERSITY OF CALIFORNIA SAN DIEGO","LA JOLLA","CA","SCHOOLS OF MEDICINE","92093-0934","UNITED STATES", ,"1-SEP-1994","31-AUG-1996","",Research Projects,1994,NINDS,,,281703,
No NIH Category available.,"","PHYSIOLOGY AND ANATOMY OF EXTRAPYRAMIDAL SYSTEM",n/a,"NINDS","2265681","3-FEB-1994","",5R01NS025783-07,5,R01,NS,025783,07,,Unavailable,"1-FEB-1988","31-DEC-1997","Neurology A Study Section (NEUA) ",,"1900082","KITA, HITOSHI ",Not Applicable,"09","ANATOMY/CELL BIOLOGY","941884009","US","35.139758","-90.033697","578302","UNIVERSITY OF TENNESSEE HEALTH SCI CTR","MEMPHIS","TN","SCHOOLS OF MEDICINE","38103-4903","UNITED STATES", ,"1-FEB-1994","31-DEC-1997","",Research Projects,1994,NINDS,,,97511,
No NIH Category available.,"adrenergic agents;analgesics;anesthesia;anesthetics;cats;combination chemotherapy;computer data analysis;decerebration;dorsal column;drug administration routes;electrophysiology;microelectrodes;morphine;narcotics;neural information processing;neuropharmacology;NMDA receptors;opiate alkaloid;opioid receptor;pain;radiotracer;receptor binding;respiration regulatory center;sensorimotor system;single cell analysis;spinal block;spinal nerves;","SURGICAL ANESTHESIA AND PAIN CONTROL--NEUROPHARMACOLOGY",n/a,"NINDS","2261850","20-JUN-1994","",5R01NS009871-23,5,R01,NS,009871,23,,Unavailable,"1-JAN-1978","30-JUN-1996","Surgery, Anesthesiology and Trauma Study Section (SAT) ",,"1959551","KITAHATA, LUKE M",Not Applicable,"03","ANESTHESIOLOGY","043207562","US","41.303164","-72.931644","9420201","YALE UNIVERSITY","NEW HAVEN","CT","SCHOOLS OF MEDICINE","06520-8327","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",,1994,NINDS,,,234169,
No NIH Category available.,"","PREDOCTORAL AND POSTDOCTORAL TRAINING IN NEUROSCIENCE",n/a,"NINDS","2260522","16-JUN-1994","",5T32NS007323-05,5,T32,NS,007323,05,,Unavailable,"1-JUL-1990","30-JUN-1996","Neurological Disorders Program Project Review B Committee (NSPB) ",,"1862680","KITAI, STEPHEN T",Not Applicable,"09","ANATOMY/CELL BIOLOGY","941884009","US","35.139758","-90.033697","578302","UNIVERSITY OF TENNESSEE HEALTH SCI CTR","MEMPHIS","TN","SCHOOLS OF MEDICINE","38103-4903","UNITED STATES", ,"1-JUL-1994","30-JUN-1996","",Training; Institutional,1994,NINDS,,,85775,
No NIH Category available.,"acetylcholine;action potentials;basal ganglia;brain mapping;cell membrane;central neural pathway /tract;dopamine;electron microscopy;electrophysiology;fluorescent dye /probe;glutamates;histochemistry /cytochemistry;immunocytochemistry;laboratory rat;neuroanatomy;neurophysiology;sensory mechanism;single cell analysis;substantia nigra;tissue /cell culture;voltage /patch clamp;","SENSORY PATHWAYS",n/a,"NINDS","2263949","9-NOV-1993","",5R01NS020702-12,5,R01,NS,020702,12,,Unavailable,"1-AUG-1983","30-NOV-1998","Neurology B Subcommittee 1 (NEUB-1) ",,"1862680","KITAI, STEPHEN T",Not Applicable,"09","ANATOMY/CELL BIOLOGY","941884009","US","35.139758","-90.033697","578302","UNIVERSITY OF TENNESSEE HEALTH SCI CTR","MEMPHIS","TN","SCHOOLS OF MEDICINE","38103-4903","UNITED STATES", ,"1-DEC-1993","30-NOV-1994","",,1994,NINDS,,,201779,
No NIH Category available.,"cooperative study;corpus striatum;electrophysiology;neuroanatomy;","MORPHOLOGY AND FUNCTION OF THE BASAL GANGLIA",n/a,"NINDS","2265944","14-SEP-1994","",5U19NS026473-07,5,U19,NS,026473,07,,Unavailable,"1-JUL-1988","30-JUN-1998","Special Emphasis Panel (SRC (05))",,"1862680","KITAI, STEPHEN T",Not Applicable,"09","ANATOMY/CELL BIOLOGY","941884009","US","35.139758","-90.033697","578302","UNIVERSITY OF TENNESSEE HEALTH SCI CTR","MEMPHIS","TN","SCHOOLS OF MEDICINE","38103-4903","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",,1994,NINDS,,,807530,
No NIH Category available.,"autoradiography;biomarker;brain metabolism;calcium;caudate nucleus;cerebral ischemia /hypoxia;heart arrest;hippocampus;inferior colliculus;nervous system regeneration;parietal lobe /cortex;pons;protein biosynthesis;radionuclide double label;thalamic nuclei;","DYNAMICS OF POSTISCHEMIC CALCIUM ACCUMULATION AND PROTEIN SYNTHESIS IN BRAIN",n/a,"NINDS","3760313","","",1Z01NS002821-05,1,Z01,NS,002821,05,,Unavailable,"","","",,"3280442","KLATZO, I ",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1994,,,,,
No NIH Category available.,"cerebral ischemia /hypoxia;electrophysiology;gamma aminobutyrate;gene expression;glutamate decarboxylase;heart arrest;hippocampus;immunocytochemistry;laboratory rat;messenger RNA;nervous system regeneration;neuronal guidance;nucleic acid hybridization;pons;reflex epilepsy;thalamic nuclei;","IMMUNOCHEMICAL OBSERVATIONS ON NEUROTRANSMITTER CHANGES IN CEREBRAL ISCHEMIA",n/a,"NINDS","3760320","","",1Z01NS002832-04,1,Z01,NS,002832,04,,Unavailable,"","","",,"3280444","KLATZO, I ",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1994,,,,,
No NIH Category available.,"cerebral ischemia /hypoxia;GABA receptor;heart arrest;hippocampus;histopathology;laboratory rat;neuronal guidance;reflex epilepsy;","AUDIOGENIC SEIZURES FOLLOWING CARDIAC ARREST CEREBRAL ISCHEMIA",n/a,"NINDS","3760341","","",1Z01NS002860-03,1,Z01,NS,002860,03,,Unavailable,"","","",,"3280445","KLATZO, I ",Not Applicable,n/a,"Unavailable","","","","","","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","","Unavailable","","", ,"","","",Intramural Research,1994,,,,,
No NIH Category available.,"","PROTEIN INTERACTIONS WITH 43KD",n/a,"NINDS","2261309","26-SEP-1994","",5F32NS009523-02,5,F32,NS,009523,02,,Unavailable,"1-OCT-1994","","Special Emphasis Panel (BNS-1)",,"1919015","KLEIMAN, ROBIN J",Not Applicable,"12","PHYSIOLOGY","094878337","US","37.78689","-122.448998","577508","UNIVERSITY OF CALIFORNIA SAN FRANCISCO","SAN FRANCISCO","CA","SCHOOLS OF MEDICINE","94118-6215","UNITED STATES", ,"1-OCT-1994","30-SEP-1995","",Training; Individual,1994,NINDS,,,23700,
No NIH Category available.,"appetite;avoidance behavior;electrophysiology;food;Hirudinea;hunger;membrane channels;neural plasticity;neural transmission;neurons;neurotransmitter metabolism;neurotransmitter receptor;neurotransmitter transport;nutrient intake activity;nutrition related tag;satiations;serotonin;serotonin receptor;","CELLULAR MECHANISMS OF FOOD AVOIDANCE BEHAVIOR",n/a,"NINDS","2263341","4-AUG-1994","",5R01NS018054-10,5,R01,NS,018054,10,,Unavailable,"1-MAR-1982","30-JUN-1996","Neurological Sciences Subcommittee 1 (NLS-1) ",,"1959481","KLEINHAUS, ANNA L",Not Applicable,"18","ANATOMY/CELL BIOLOGY","041907486","US","41.086078","-73.784459","5948901","NEW YORK MEDICAL COLLEGE","VALHALLA","NY","SCHOOLS OF MEDICINE","10595-1524","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",,1994,NINDS,,,168263,
No NIH Category available.,"","FUNCTION OF DENTATE GRANULE CELLS IN THE HIPPOCAMPUS",n/a,"NINDS","2260853","7-MAR-1994","",2F32NS009052-03,2,F32,NS,009052,03,,Unavailable,"1-OCT-1994","","Special Emphasis Panel (BNS-1)",,"1925296","KNIERIM, JAMES J",Not Applicable,"07","PSYCHOLOGY","806345617","US","32.156964","-110.877577","490201","UNIVERSITY OF ARIZONA","TUCSON","AZ","SCHOOLS OF ARTS AND SCIENCES","85721-0158","UNITED STATES", ,"1-APR-1994","31-MAR-1995","",Training; Individual,1994,NINDS,,,28600,
No NIH Category available.,"association cortex;auditory discrimination;brain injury;brain mapping;cognition;entorhinal cortex;evoked potentials;frontal lobe /cortex;hippocampus;human subject;language disorders;magnetic resonance imaging;memory;neural information processing;stroke;verbal behavior;visual perception;","NEURAL AND COGNITIVE BASIS OF THE P300 AND N400",n/a,"NINDS","3760658","","",2P01NS017778-13,2,P01,NS,017778,13,,Unavailable,"","","",0016,"3396402","KNIGHT, ROBERT T",Not Applicable,"01","Unavailable","047120084","US","38.543675","-121.729989","577503","UNIVERSITY OF CALIFORNIA DAVIS","DAVIS","CA","Domestic Higher Education","95618-6153","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"association cortex;attention;auditory feedback;brain disorders;brain interhemispheric activity;cerebral dominance;chronic brain damage;cognition;computed axial tomography;electrical potential;electroencephalography;electrophysiology;evoked potentials;frontal lobe /cortex;hippocampus;human subject;magnetic resonance imaging;mental process;neural information processing;neurophysiology;neuropsychology;orientation;parietal lobe /cortex;performance;psychomotor reaction time;sensory feedback;somesthetic sensory cortex;temporal lobe /cortex;visual feedback;","ATTENTION; ORIENTATION; AND HUMAN PREFRONTAL CORTEX",n/a,"NINDS","2264070","29-NOV-1993","",5R01NS021135-09,5,R01,NS,021135,09,,Unavailable,"9-SEP-1985","30-NOV-1995","Neurology A Study Section (NEUA) ",,"1862677","KNIGHT, ROBERT THOMAS",Not Applicable,"01","NEUROLOGY","047120084","US","38.543675","-121.729989","577503","UNIVERSITY OF CALIFORNIA DAVIS","DAVIS","CA","SCHOOLS OF MEDICINE","95618-6153","UNITED STATES", ,"1-DEC-1993","30-NOV-1994","",,1994,NINDS,,,153350,
No NIH Category available.,"AIDS;antibody formation;B lymphocyte;blood brain barrier;cell migration;central nervous system;helper T lymphocyte;human immunodeficiency virus;humoral immunity;immunoregulation;laboratory rat;lymph nodes;spleen;virus antigen;","AIDS AND THE TH-2 DOMINANT IMMUNITY OF THE NORMAL CNS",n/a,"NINDS","2271628","28-JUN-1994","PA-92--95",1R01NS033070-01,1,R01,NS,033070,01,,Unavailable,"1-JUL-1994","30-JUN-1998","AIDS and Related Research Study Section 7 (ARRG) ",,"2433480","KNOPF, PAUL M",Not Applicable,"01","PHYSIOLOGY","001785542","US","41.828145","-71.401161","1003201","BROWN UNIVERSITY","PROVIDENCE","RI","SCHOOLS OF MEDICINE","02912-9002","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",,1994,NINDS,,,394286,
No NIH Category available.,"","NERVOUS SYSTEM REGENERATION AND PLASTICITY",n/a,"NINDS","2260363","25-APR-1994","",5T32NS007158-15,5,T32,NS,007158,15,,Unavailable,"1-JUL-1979","30-JUN-1995","Neurological Disorders Program Project Review A Committee (NSPA) ",,"1888380","KNUDSEN, ERIC ",Not Applicable,"14","BIOLOGY","009214214","US","37.429038","-122.178178","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF MEDICINE","94304-1222","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",Training; Institutional,1994,NINDS,,,200259,
No NIH Category available.,"affinity chromatography;alternatives to animals in research;antibody;binding proteins;cholinergic receptors;embryo /fetus tissue /cell culture;extracellular matrix;fish electric organ;fluorescent dye /probe;gel electrophoresis;immunocytochemistry;innervation;laboratory rabbit;lectin;molecular weight;nerve endings;neural degeneration;neural plasticity;neurogenesis;neuromuscular junction;Rana;Schwann cells;stainings;synaptogenesis;Torpedo;western blottings;Xenopus;","FORMATION AND ELIMINATION OF SYNAPSES",n/a,"NINDS","2263316","4-NOV-1993","",5R01NS017954-11,5,R01,NS,017954,11,,Unavailable,"1-DEC-1981","30-NOV-1996","Neurology B Subcommittee 1 (NEUB-1) ",,"1887089","KO, CHIEN-PING ",Not Applicable,"33","BIOLOGY","072933393","US","34.065915","-118.196446","7636101","UNIVERSITY OF SOUTHERN CALIFORNIA","LOS ANGELES","CA","SCHOOLS OF ARTS AND SCIENCES","90089-0701","UNITED STATES", ,"1-DEC-1993","30-NOV-1994","",,1994,NINDS,,,142242,
No NIH Category available.,"alternatives to animals in research;animal poison;calcium channel;cell differentiation;cholinergic receptors;confocal scanning microscopy;developmental neurobiology;electron microscopy;electrophysiology;fluorescent dye /probe;histochemistry /cytochemistry;nerve endings;nervous system regeneration;neurogenesis;neuromuscular junction;neurotoxins;neurotransmitter transport;Rana;synapses;synaptogenesis;","STRUCTURE; FUNCTION; AND DEVELOPMENT OF THE ACTIVE ZONE",n/a,"NINDS","2268136","28-DEC-1993","",5R01NS030051-03,5,R01,NS,030051,03,,Unavailable,"15-JAN-1992","31-JUL-1995","Neurology B Subcommittee 1 (NEUB-1) ",,"1887089","KO, CHIEN-PING ",Not Applicable,"33","BIOLOGY","072933393","US","34.065915","-118.196446","7636101","UNIVERSITY OF SOUTHERN CALIFORNIA","LOS ANGELES","CA","SCHOOLS OF ARTS AND SCIENCES","90089-0701","UNITED STATES", ,"1-JAN-1994","31-JUL-1995","",,1994,NINDS,,,147966,
No NIH Category available.,"biomedical facility;data collection methodology /evaluation;epilepsy;information systems;statistical service /center;statistics /biometry;","CORE--DATA MANAGEMENT AND BIOSTATISTICS",n/a,"NINDS","3760821","","",2P01NS025630-06A1,2,P01,NS,025630,06,A1,Unavailable,"","","",9001,"3220492","KO, DAIJIN ",Not Applicable,"03","Unavailable","105300446","US","37.539694","-77.428159","353201","VIRGINIA COMMONWEALTH UNIVERSITY","RICHMOND","VA","Domestic Higher Education","23298-0568","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"alternatives to animals in research;beta adrenergic receptor;biological signal transduction;cell free system;chemical fingerprinting;crosslink;fluorescent dye /probe;G protein;gel electrophoresis;high performance liquid chromatography;hormone regulation /control mechanism;laboratory rabbit;membrane lipids;membrane model;membrane proteins;membrane structure;posttranslational modifications;protein sequence;protein structure function;receptor binding;receptor expression;Xenopus;","BIOCHEMICAL ANALYSIS OF ADRENERGIC RECEPTOR STRUCTURE",n/a,"NINDS","2266938","25-MAR-1994","",5R01NS028471-05,5,R01,NS,028471,05,,Unavailable,"1-APR-1990","31-JAN-1996","Physiological Chemistry Study Section (PC) ",,"1882273","KOBILKA, BRIAN K",Not Applicable,"14","BIOPHYSICS","009214214","US","37.429038","-122.178178","8046501","STANFORD UNIVERSITY","STANFORD","CA","SCHOOLS OF MEDICINE","94304-1222","UNITED STATES", ,"1-APR-1994","31-JAN-1996","",Research Projects,1994,NINDS,,,138638,
No NIH Category available.,"AIDS dementia complex;cytokine;Macaca mulatta;macrophage;molecular cloning;molecular pathology;nervous system infection;neurotropic virus;recombinant DNA;simian AIDSs;simian immunodeficiency virus;site directed mutagenesis;tissue /cell culture;virus infection mechanism;virus protein;","MOLECULAR BASIS OF SIV NEUROPATHOGENESIS",n/a,"NINDS","2270231","7-JUN-1994","PA-92--95",5R01NS032211-02,5,R01,NS,032211,02,,Unavailable,"1-JUL-1993","30-JUN-1996","AIDS and Related Research Study Section 7 (ARRG) ",,"1959201","KODAMA, TOSHIAKI ",Not Applicable,"99","Unavailable","","US","","","5031201","OREGON REGIONAL PRIMATE RESEARCH CENTER","BEAVERTON","OR","Research Institutes","97006","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",,1994,NINDS,,,216655,
No NIH Category available.,"amine oxidoreductase;birth;blood flow measurement;brain injury;brain metabolism;cerebral ischemia /hypoxia;embryo /fetus;glutamate receptor;growth /development;immunocytochemistry;mechanical pressure;nitric oxide;NMDA receptors;sheep;vasomotion;","REGULATION OF CEREBRAL BLOOD FLOW IN THE FETUS",n/a,"NINDS","3760699","","",5P01NS020020-11,5,P01,NS,020020,11,,Unavailable,"","","",0002,"3384137","KOEHLER, RAYMOND C",Not Applicable,"07","Unavailable","001910777","US","39.329164","-76.617855","4134401","JOHNS HOPKINS UNIVERSITY","BALTIMORE","MD","Domestic Higher Education","21205-1832","UNITED STATES", ,"","","",,1994,,,,,
No NIH Category available.,"acid base balance;astrocytes;brain edema;brain metabolism;buthionine sulfoximine;carbamoyl phosphate synthetase deficiency;carbon dioxide;cardiovascular pharmacology;cell morphology;cerebrovascular system;electrolyte balance;enzyme inhibitors;glutamate ammonia ligase;glutamine;histology;hypercapnia;hypocapnia;intracranial pressure;laboratory rat;microelectrodes;potassium;vasodilation;vasomotion;","CEREBROVASCULAR ALTERATIONS DURING HYPERAMMONEMIA",n/a,"NINDS","2265511","9-JUN-1994","",5R01NS025275-08,5,R01,NS,025275,08,,Unavailable,"1-JUL-1987","30-JUN-1996","Neurology A Study Section (NEUA) ",,"1893227","KOEHLER, RAYMOND CHARLES",Not Applicable,"07","ANESTHESIOLOGY","001910777","US","39.329164","-76.617855","4134401","JOHNS HOPKINS UNIVERSITY","BALTIMORE","MD","SCHOOLS OF MEDICINE","21205-1832","UNITED STATES", ,"1-JUL-1994","30-JUN-1995","",,1994,NINDS,,,251120,
No NIH Category available.,"developmental genetics;embryonic stem cell;enzyme deficiency;gene expression;genetic markers;genetic promoter element;genetically modified animals;inborn aminoacid metabolism disorder;laboratory mouse;model design /development;molecular cloning;neurochemistry;pathologic process;","DEVELOPMENT OF A MODEL OF GLUTARIC ACIDEMIA",n/a,"NINDS","2271307","28-APR-1994","PA-91--72",1R01NS032841-01,1,R01,NS,032841,01,,Unavailable,"1-MAY-1994","30-APR-1997","Mammalian Genetics Study Section (MGN) ",,"7354416","KOELLER, DAVID M",Not Applicable,"07","PEDIATRICS","041096314","US","39.708143","-104.724958","1199905","UNIVERSITY OF COLORADO DENVER","AURORA","CO","SCHOOLS OF MEDICINE","80045-2571","UNITED STATES", ,"1-MAY-1994","30-APR-1995","",,1994,NINDS,,,208814,
